taxonomy,1-METHYL-HYDANTOIN,SUCCINIC ACID,3-HYDROXY-2-METHYL-4-PYRONE,CINNAMALDEHYDE,ETHANOLAMINE PHOSPHATE,8-HYDROXYQUINOLINE,SPERMIDINE,CARNITINE,2-(4-HYDROXYPHENYL)PROPIONIC ACID,PHOSPHOCHOLINE,N-ACETYL-TYROSINE,TRYPTOPHAN ETHYL ESTER,1-METHYLADENOSINE,STEARIC ACID,LACTIC ACID,ACONITIC ACID,THIOACETIC ACID,DIACETYL,PYRUVIC ACID,GLYCERIC ACID,4-METHYLVALERIC ACID,"2,4-DIHYDROXYBUTANOIC ACID",4-HYDROXYBENZALDEHYDE,5-HYDROXYMETHYL-2-FURANCARBOXYLIC ACID,CAPRYLIC ACID,N-ACETYL-CYSTEINE,GLUCONIC ACID,LINOLEIC ACID,4-HYDROXYPROLINE,GLYCINE,ALANINE,PHENYLETHANOLAMINE,ADIPIC ACID,N-METHYL-ASPARTIC ACID,2'-DEOXYGUANOSINE 5'-MONOPHOSPHATE,BILIVERDIN,1-AMINOCYCLOPROPANE-1-CARBOXYLIC ACID,1-METHYLGUANIDINE,"1,6-ANHYDRO-B-GLUCOSE",2-AMINOBENZOIC ACID,2-METHYLBUTYRYLGLYCINE,3'-CMP,4-ACETAMIDOBUTANOIC ACID,4-AMINOBENZOIC ACID,4-AMINOBUTANOIC ACID,4-ETHYLOCTANOIC ACID,5-HYDROXY-TRYPTOPHAN,5-HYDROXYLYSINE,5'-METHYLTHIOADENOSINE,ACETYL-CARNITINE,ADENINE,ADENOSINE,"ADENOSINE 2',3'-CYCLIC MONOPHOSPHATE",AGMATINE,ALPHA-AMINOADIPIC ACID,ALPHA-N-ACETYL-GLUTAMINE,ARGININE,ASP-PHE,ASPARAGINE,ASPARTIC ACID,BETAINE,CAPRYLOYL GLYCINE,CARNOSINE,CHOLINE,CITRULLINE,CREATINE,CREATININE,CYSTATHIONINE,CYSTEINE,CYTIDINE,"CYTIDINE 2',3'-CYCLIC MONOPHOSPHATE",CYTOSINE,DEOXYCARNITINE,DETHIOBIOTIN,ETHYL 4-AMINOBENZOIC ACID,N-FORMYL-METHIONINE,GLUTAMIC ACID,GLUTAMINE,GLYCEROL 2-PHOSPHATE,GLYCYL-GLYCINE,GUANOSINE,"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",HIPPURIC ACID,HISTAMINE,HISTIDINE,HISTIDINOL,HOMOCITRULLINE,HYPOXANTHINE,INDOLE-3-ETHANOL,INDOLELACTIC ACID,INOSINE,ISOVALERYLGLYCINE,LUMICHROME,LYSINE,MALIC ACID,METHIONINE,METHYLMALONIC ACID,N-ACETYL-5-HYDROXYTRYPTAMINE,N-ACETYL-ALANINE,N-ACETYL-ASPARTIC ACID,N-ACETYL-GLUTAMIC ACID,N-ACETYL-LEUCINE,N-ACETYL-METHIONINE,N-ACETYL-PHENYLALANINE,N-ACETYLNEURAMINATE,N-ACETYLPUTRESCINE,N-ACETYLTRYPTOPHAN,N-ALPHA-ACETYL-LYSINE,N-METHYL-GLUTAMATE,N6-(DELTA2-ISOPENTENYL)-ADENINE,"NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE",NICOTINAMIDE,O-ACETYL-SERINE,O-PHOSPHO-SERINE,OPHTHALMIC ACID,ORNITHINE,PALMITIC ACID,PANTOTHENIC ACID,PENTANEDECANOIC ACID,PHENYLACETYL-GLUTAMINE,PHENYLALANINE,PROLINE,PTERIN,PYRIDOXAMINE,PYRIDOXINE,PYROGLUTAMIC ACID,RIBOFLAVIN,S-(5'-ADENOSYL)-L-HOMOCYSTEINE,SERINE,SN-GLYCERO-3-PHOSPHOCHOLINE,SPERMINE,SPHINGANINE,TAURINE,THREONINE,THYMINE,TRIGONELLINE,TRYPTAMINE,TRYPTOPHAN,TYRAMINE,TYROSINE,URACIL,URIDINE,VALINE
Acidaminococcus fermentans DSMZ 20731,,,0.3946865026536077,-0.031033063222792645,0.8000059115337319,0.41198171725443083,0.01048006420892703,-0.08066015808648241,-0.5027668526977468,0.2290279817508641,-0.2156596676861849,-0.8268184705847573,-0.32972282341101006,-1.4540186135307258,0.0027013460995892486,-1.4903766873515998,0.6506018354890253,-0.8197216289542257,-5.091488171430641,-0.4842678101970593,0.005582623268589979,0.008237582931042304,,0.33585132370151205,,1.1513956314834304,0.06709345820840919,-0.1068849530525707,,1.242478460292153,0.9289554824128696,,,-5.324754969199692,1.141414205514687,,-1.1331594653954382,-0.016296995540285342,0.014838771000681488,-0.08410051183016329,0.28289781224621446,,0.4896836997764692,-0.08854855668373855,-5.055352926933102,-0.27590714012463946,0.12351677716683782,0.47275247218548583,,-0.2069048054446498,-0.11066755476519867,-0.5188194181376407,0.040689816239836085,2.195168336388339,0.2126979739973386,-0.21480908787820763,0.25132364431751913,-4.165266773758296,-1.090528306875054,0.7005499594674861,0.042302053763435,-0.062220789618122066,-3.00663040504108,-0.06666294516169466,0.9535704193974094,0.05864668047453703,-0.012689483007015535,-2.018755655720928,0.2109010924252019,-0.24565435312761216,-0.031297575444296864,-0.09733475100594689,-0.06711343061887369,-0.02274830577032579,0.4990831994195605,0.09116584231246333,-7.493373399208285,-0.6155356320035168,-0.04822624706218405,-0.054604582249031704,0.1511749757381498,0.08285547570176768,,0.1766485504930567,0.21887222815744026,0.13793053753575701,0.1276734246022729,0.029245579143024357,0.5970244620082205,0.9356384882620046,1.6034451726581886,-0.0405722836609554,1.0064970824291626,0.2184427762053387,0.020709968692963623,0.5956084937409901,-0.16480705322070302,-0.28053755796286756,,,-1.0133191962445318,-0.014863277716539738,0.800067893823688,0.01764991405970562,-0.8086844721785627,-0.0012557592344233336,1.0561652519928282,0.10745743384387353,,0.15411903418197143,0.1504990799812391,-7.862778137562605,-8.374533459045555,-6.565412519146435,-1.9058789708652473,0.3734224489633461,-0.0017648333597410529,-0.2713045026557665,-1.0060671755972315,,-0.03609388619683396,0.4024912600728347,0.018823442045759548,0.23049271584023578,,-0.5466089710656856,-1.1107310671049613,-3.539139953193251,-0.7051281432749713,-0.08043363593393923,0.6096813249558289,,0.3070257816144956,0.7649489519657847,0.43485000549838204,0.11527360297520181,0.4328692047083849,0.054522474331986974,-0.15904409576502349,0.1172085296546343,-0.35915634545219594,-0.10353873943141312,0.1399017053124261
Acidaminococcus intestini D21 BEI HM-81,0.024554573466721283,-0.39340897558827803,,-2.0739582429394816,0.8441382737341309,-0.5765822636586653,-1.0768526541631966,0.596034374940229,-0.4137022776436596,1.6642183106596675,0.08694261392686906,0.03541035924775017,-0.05355519435937337,0.19613825693335804,-0.143746812969056,1.1410522021478937,-0.4802196578669284,-0.95461765084785,-0.9109569102863908,-1.5865944608114635,-0.15655746550158417,0.27685389049615083,-1.8795223190851424,0.5535815090498654,-2.4740575487901184,-0.4470143431133321,-0.2075332165529586,-0.061717784338697755,3.064217078405379,0.5795190098573094,0.3237519853395052,-0.53516174608372,0.7670534834619201,-11.294998704402305,1.3332310907100302,,-3.035696280878071,0.05093259922194555,1.953737544745834,-0.2507782309985097,0.43444260381858824,-1.9246287007403147,0.042104326008043425,-0.0928960264481945,2.676969871048686,-1.0621681574914856,-0.6310569661944972,0.06564191239204656,-4.5602884241664885,-0.027740023911997674,-1.2337375355143507,-0.45427812489023134,-0.1674659598479398,0.20688125533634938,0.5818576707403533,0.4083025398051707,0.06365908564604385,-3.6625646714509448,-1.3892322620994833,0.050822030776943986,1.4981239635609955,-0.06403450650654648,-2.973840235419297,0.011784394857063552,0.24291949222405398,1.3778983761905856,1.4209103871146804,0.2079491794877739,-0.19807864743270062,-0.3546391526178385,-0.3249626761193103,-0.21536448765979965,2.459304448084132,0.07999172459687091,-0.011006199029018773,0.3394654338989734,-8.137534417618328,-4.431447942496383,-0.06380909654902306,-0.4289671025713183,-0.2441102152991715,-0.14901774077340554,-0.15571049343024684,0.38152044910111593,-5.732209907000508,-0.3330570920164845,-0.1385938580468665,-0.2563530623410467,1.9767857768826602,2.432295715237378,0.024650211353893624,0.11683237957210459,-0.25136314424275696,-0.26663530472951746,-0.4258659553307924,-0.3081642643292897,,0.7294677014480284,0.24388286459113578,-1.7045961444607338,-1.2051655685313933,-0.26480432807073506,1.385784166652584,-0.09445450347322747,-1.5984522346416754,0.9116682918700051,0.6281561635280215,1.6401186160779901,-0.5899942442558102,-0.048911903124923294,-0.253224027160844,-5.773608760262238,-5.619995189681516,-6.102867604207397,-0.5230928179465877,-0.42907770211468793,-0.1787741190492521,-0.8269014107668833,0.40274037751061087,-1.0605324781256678,-0.11193771344610995,-0.07874992764123435,-1.3972074405382373,0.524764005338635,-0.3983317495362684,-5.195754326250058,-0.6687917214631549,-0.39961438945192346,-5.080250132079576,0.7248369461797197,-0.8860140574916088,,0.30199543932623846,-2.8059449114363133,0.022854348966504782,0.2607431020914044,-0.1992427280566228,-0.2627447356428157,-0.5656082965934139,-0.12649914492391812,-2.460811071002621,-0.09366608961736546,-0.1256046316699278
Acidaminococcus sp. HPA0509 BEI HM-853,,-0.15625723347355144,0.42440886717258525,-1.1901829295571917,1.3082404222552508,0.06060738944492096,-0.5993117764726303,0.4622279483094481,0.8653223432747674,2.0898825528340486,0.06663776057087246,1.4445970883553647,-0.1378842494259111,-0.6499504822409973,0.3722516545901042,1.18736168465517,0.6582243169462785,-0.23400391464806863,-6.710155877725394,-0.6983928397482553,-0.6672597492981929,0.32420884229138547,-0.2954122820946088,0.8264513575746163,-0.9365120860213307,0.6228589335712926,0.253156922296783,0.30913435519036286,0.45158249098448555,-0.5878117206894631,-0.6600364632874786,0.448087178593817,,-2.981864129200601,0.540488077236366,2.137375299178086,-2.166737595002368,-0.5272988465241201,0.16888842000636092,-0.017693369780232303,0.9794362816291243,2.322798119926295,-0.00985477814887945,-0.13962211189410897,-5.19907191907845,,0.5757118274907385,0.1250402969110772,-1.1420590736590452,-0.04955442586920102,-0.3919802886234376,0.08443379360319889,0.27421172170698893,0.33016886151373415,0.4739921008768841,-0.18500007738204283,0.4594777294475567,-1.9136228000453326,-0.3422180019147847,0.4552056815701782,1.8271257071511942,-0.6336616242330785,-1.3211191885531548,-2.1595005684062385,0.334853318049613,1.2587473836290441,0.5629057756016751,0.49755242411052447,-0.6478220062906244,0.2716672765480793,0.1865548950438984,0.8051268144506153,0.5388548485136831,-0.5046114123273099,,0.45923561260671797,-6.008758709469264,-1.668242906772999,-0.9147480040708835,-0.41145312942088863,0.04779633813433693,0.2965619831083725,0.27131100668925684,-0.08343298385940066,-1.7104209030763764,-0.1324727441719112,0.17318274485060825,1.1298467155803502,,10.639170192936138,0.3988467973380221,0.2176270364617747,-0.04399087640149594,0.1231128255897819,0.7852743425923697,0.3172766285404277,0.2855735094514159,-0.3277873303949033,0.09529689390349999,-1.046068609399574,-0.14607606790828093,0.5385589747017555,0.9007353410754761,0.40481178868166107,-0.007158618852652993,2.82137181719004,0.897679469779528,1.7263408716997963,-0.03275494129001522,-2.297417931817717,0.15468747917892467,-1.8557404240143023,-5.375860821349753,-6.514321165308833,-0.5121286888805815,-0.04222702497468897,2.2615626818809176,-0.3515046014388405,5.925664670397232,0.760923356795735,0.017054116684013593,0.33871092777205924,,0.2088718897588702,0.07502729085140368,-1.5172670581464025,0.9430075808527867,0.08810408493331705,-4.7550487872891,1.0692184410950965,-0.6288530082962885,0.7524170024937876,0.47025416618079674,-1.249877991647927,0.16963407957224172,0.5075480141155962,-0.13501512588948036,0.0758706710706194,0.049999956620368005,0.025416444931897958,-1.502623583222283,0.48042754241582614,-0.17158319220518117
Anaerococcus lactolyticus CC31C BEI HM-1034,3.5883265253055043,0.622135937228997,0.47754288414027163,-0.18779618774327744,0.6931007977763886,0.2260773684290864,0.11285370567788305,0.14111299905874705,0.09861746726660088,-0.18924285068630692,0.035542377306709824,0.12853948625855774,-0.0868416652388519,-0.3911573870543797,-0.44547654075080556,-0.20171193007321433,-0.09188070542712203,-2.780876586458239,0.027783764961671904,0.01626871485844629,-0.20367700680044692,-0.3030090138728558,0.07717403963747176,-0.09409678559084142,,,-0.06567222885820241,-2.314997007938316,,0.40147168880715794,0.3297675673597183,,0.11325788562852335,,3.939262590936685,,-0.9670593820309074,-0.07679332051875754,-0.06583864054447004,0.05345314541937757,1.3838049503484835,4.011398329448947,0.11079067970984165,0.19598427625938858,0.038654605160897706,-0.2951849408330918,0.048502019417473584,0.398936962078981,-7.999209613612128,0.046770386067644776,1.447575524030552,0.2787911891148749,-0.17585172064688587,0.18074492580895615,,0.2381376842387567,-0.5097611618246417,0.27651341964582543,-0.9068872209404185,0.15884577718832477,0.1689230513483339,0.785737889585681,-0.2874880583479286,0.10386701144687818,0.49699984338801007,0.13427742277845045,-2.9960714800872292,0.13406391048154878,-0.7337450603699475,0.6847122825434118,0.04468411009931953,0.17599408606204908,0.18406018415415193,0.20256372167367412,0.5127053426533383,0.7290469641249724,0.17208823078358979,-0.7170249298999529,2.4095950775134156,-0.0660375296623907,0.7365931622577644,0.04637924655776653,-2.055085655542754,0.008766477569607885,0.18017031785605908,-0.022017597757947403,0.20574076683129575,0.31604195795786694,1.2621763103867165,2.5829433963066126,-0.37354510346735625,1.4132140486413647,-0.37884167818905745,0.1555292132479106,-1.5451678187920932,0.20773381782534278,-0.7764281495706518,0.261886681891769,0.086904660613166,5.9894268123911365,1.295734687335355,0.5355806672408375,1.0094208134726987,0.23813897407229853,-0.9001636390224976,0.05927551515178626,0.8947754782289572,0.05507461303519506,-0.10723060352016904,3.34163530424083,0.43097528473074204,-8.10987769821401,-0.015599667448380086,0.33928042448273954,0.10841206176346364,-0.7244593503267763,-0.2860340651960913,-0.8746587388632794,-0.3257636209257958,,0.15481207260051955,1.6056487282116707,,0.2734431764903199,,0.20686150045403473,-0.98552622086001,-2.92303254120397,-5.021150917661377,-0.024213469416542868,0.20834279338923065,-0.20191901018087297,0.45905165886756977,-2.751136048952456,3.1477323450000534,0.6179323402297765,,0.14626285637808958,0.22055951763263784,0.2008743103185423,1.0622825933004998,-0.25093463710773795,0.23265419977033097
Anaerostipes caccae DSMZ 14662,,-3.609169056591971,0.08681884343672361,-0.6934072185686891,1.1114391701179267,-0.566530566539209,0.14786724788551264,-0.31146420979100947,1.9996251123018034,0.24214952599183556,,2.4205782248267056,,,-4.772981801801637,2.2977458676982603,0.4737489402989635,2.112680992193548,0.5115451287083389,-2.0820981381863035,0.27819372936804815,-0.20089779897600513,-1.6717810718862958,-0.6187059408031018,-0.0027452697104012732,-0.6261752970390002,0.3101034497689859,-3.074895088217043,0.3658060487796372,-0.3075505808334988,0.11502223835525079,,,-0.010992166880527544,1.5754490555808096,1.1487896688459796,-0.8397250034303924,-0.0560830972048762,-1.0197770208901697,-3.3506514427811256,,2.533794657680509,-0.6260171481745447,-0.15689658096222178,0.23588133500259564,,-0.13201050771343426,0.3852474315102192,-6.249019493536349,,-1.8548052529842467,-0.41906709342032883,0.1057120708026587,0.27258308174801354,-0.14618372366953702,-0.044081623355226786,0.10865829494090692,0.12246683261608836,0.2722869605242627,-4.064384470993084,0.21552651855600172,,0.1282251210971078,-1.605267686611084,-0.11131724547482266,0.12581403327293625,0.11019467245388159,0.19540196142632865,,,-0.2077629289333566,0.13117841029975946,-3.6335634857980774,-0.24743300154943557,,0.4900542703826645,-0.46948523626916583,0.34842573010360556,0.9906084511456851,0.22073410240670396,-1.483550000632629,0.013198724304002275,0.06138995634319382,-0.16309123822549848,0.10441929475060364,-0.2208809724504184,-0.14163300246843635,-3.1485403148172537,,0.14227481735823663,0.21377789582701695,,-2.7514692817941206,0.0023757706353509304,-0.1651848071989476,0.3550294915388117,-0.1979954710044312,,0.0628239169638794,,0.5916537028606985,0.11455408548792442,0.03593193673665998,0.20706232303497502,-1.4876340312302043,0.10848425203788281,0.6267762715944829,1.6878876461288324,-0.6177986871537663,-2.209198086003107,0.14666595826744652,-8.327987285611867,0.44874260069401334,0.16995768572532505,0.15470995112417796,0.22474238432998594,-0.38090757940956593,-2.081053727462796,-0.16892814702075026,0.1463924203567345,-0.021665821685354223,-0.2779042836772342,,-2.3260258959937503,-0.11595262520434291,-0.10153516877773631,-1.5846273305933312,-5.5804659794289435,-0.49997366916832875,0.16511176456007484,-1.4164009693469184,-0.13377284956914712,0.5392944746971516,0.1695263513377332,-0.2771123042666701,0.34566697505537985,-0.4795418661776576,-0.029111799038182676,-2.71777527435198,-0.19882060773851754,-4.121217057860238,0.2685700352260995,-0.48266057079041974
Anaerostipes sp. 3_2_56FAA BEI HM-220 904a,-0.24541091032338852,-0.3191055701978945,-0.01055572167475624,-0.3452293938927822,0.6782414167236369,-0.29588167531983783,-0.21286243767434065,-0.38028432331873574,1.47258965218737,1.5475262069647466,-0.26020229384474625,1.2526753567120539,-0.17864131495280333,0.11574210047432444,-0.8949936705837737,2.432216617296649,-0.37722151581297575,1.8939566879717789,0.39629387770160285,-1.1642231395792673,-1.044327201450524,-0.42482763546187263,,-0.7980019460323159,0.13250945973317563,-0.607111571551415,0.0914103133961103,-0.7431337818945402,-0.9233208675256498,-0.11283937705948284,0.3282874516241059,0.44240565311651714,0.3849757036496174,-0.03933916541951792,2.2671751860887883,1.9380878034847193,-0.2669090164345149,0.10164253516845,-0.7061101183864241,-1.675879355028631,-0.21513066264154662,2.9318262973058693,-0.4295493955330179,-0.22245683829442428,0.058386608111651105,-0.9997375966432874,-0.28326381428385833,0.1660867228016944,-7.861778387831323,0.00981564922095442,-2.5475517308018523,-0.4212778397605984,0.15333352274975212,0.33766794223272356,0.5431079237904046,-0.007259811222157235,0.16830961942223835,0.03410272400627772,0.6616783901187518,-3.5813658609043446,1.1894800304085535,-0.03335220073819741,0.06730809930862397,-0.25690006223157086,0.2940750934846943,1.2424160676775151,0.4371600854060899,0.18188916300404365,4.2997038717176075,0.07083636685007606,-0.013706717173146584,0.055848204503788426,-4.212449445570544,-0.22874251523430317,-0.3917097579143023,0.8906903211483559,-0.4140414230526831,0.058774603128292705,0.7519621503458701,0.17613526480096212,-0.38700685829719894,0.06140400847611459,-0.03213526229348271,0.012538994375218451,-0.13386738058645972,0.08616534215522918,0.009926830920591219,0.6351976560143282,1.6341780529020602,10.745557114721366,0.9050354359546356,0.04426775744882894,-1.0456511111381457,-0.009923689505835224,-0.02583215597038826,-0.02300546387492972,-0.4547767445021865,0.3636364332885712,-0.03914123725125398,0.7342733656907806,0.9902597842784677,0.10685727949913564,0.1523655254263549,0.14671935375407008,-1.339837958481965,0.21690702032896156,0.45861680939474786,0.8294980175262798,-0.8404882848625098,-0.7484281765825608,0.18450974344569956,-9.025990805734768,-0.20311355830084804,0.49962985960430095,0.10367606184729143,0.1273406697575985,2.042242978592486,-1.8550370099611977,4.151485058087478,0.6811395990866644,-0.07732391441799338,-0.008521991249382372,,-0.7693825927001928,0.09937223585827765,0.05673290718603635,-1.7965889340493342,-0.5864869761499796,0.20109670537713947,0.7161665302392378,-1.948549677246763,0.6398327087213219,0.4967860028073782,-0.12973698094045938,-0.13481218922680702,0.43203775197526334,-0.21102771816571894,-0.035748008551313194,-0.09761025394770935,-0.4340957573470698,-1.861960357704893,0.14362403211634364,-0.386005875470343
Anaerostipes sp. 3_2_56FAA BEI HM-220 904b,0.03153837921434327,,-0.18196158539503043,0.04459405230763584,0.3035512317364205,-0.18934911895339382,-0.2659588518203557,-0.22975752854428919,-0.14418098872324375,1.0221058802349159,-0.015000488620584946,-0.09991876819607275,-0.3024209582899523,0.09946651837158943,-1.122828020472945,1.5638541635874592,-0.16827210723883557,1.2193181639655153,0.009349590414954012,-1.4071157101156422,-0.28280954659502944,-0.5696225337245574,,-1.1855999177926726,,-0.7753923422863379,-0.28486913056684254,-1.2388658580269354,-2.8658352378892915,-0.07415222703504434,0.1518606664520884,,0.3299193273368287,-0.13485979126259676,,,-0.11476542787846358,-0.1638776438841685,-0.7041944552412753,-1.732495627651437,-0.2017785707126824,0.7526319022586277,-0.31086774938885225,-0.11607059203836179,-0.10016946491501108,-0.8783129714958938,-0.35456983405180537,0.1209636099485976,-7.464612893530845,-0.03173090432654461,-4.831169602005759,-0.7106937450933756,0.0015427730349937873,0.17707878885321818,0.4631613016322421,0.04050088165069302,0.022508836566046814,-0.20425512186438413,0.46161210882070136,-4.009616980819899,1.2839694900207026,0.08573390078420459,-0.018099066833505012,0.3270545217424472,0.3000924144740727,1.1529114468799078,0.1739779662900832,-0.03177276084262985,3.7829619340101357,-0.05799006294834789,-0.14730890494561882,0.3002911483013643,-6.0023097811752395,-0.04517858594975849,-0.18304599772847546,0.6426808471079432,-0.140341026799951,-0.14842880105555617,0.7089573667552859,-0.06988019941258172,-0.3881303248656645,-0.07188934042654624,-0.05611084422556024,-0.06880946689507451,-0.3328268517523478,0.005576433760356779,-0.016713189646408257,0.7494029594491519,1.4429528763948818,-0.24268456580129602,0.3087665485316065,0.13774121756387023,-0.8802392416461081,-0.1230796514320948,0.06465237483694439,-0.2798346864159625,-1.3852188701380235,0.5635089931790209,-0.03185218043192617,0.31394354413047937,0.5849912366647703,-0.07258870206448088,0.01767506587503248,0.021737679420246316,-1.3621083163278491,0.3393315876488162,0.27140561281158476,0.15427068746567324,,-0.08589649963561674,0.05633933611029494,-9.008504334568917,-0.3177207138711631,0.38855263821114755,-0.06445256460925913,0.039232360491644615,-0.33581030484847074,-1.659308601135193,-0.3697485498130614,,-0.16294236304585283,-0.3726181274309589,,-0.17696823579521279,-0.20368105279742016,-0.030786262235716264,-3.2260729756755238,-1.0213827516025042,0.31455939318027354,0.5767187159732977,-1.44473608599159,0.0008431373997847579,0.19606618141404109,-0.041492920965506074,-0.17598976779493752,0.26455257786368647,-0.24824551169650735,-0.13454386113706246,-0.06640884564003052,-0.8409970541712245,-1.85188515049203,-0.07777014938152255,-0.16446276188915038
Anaerotruncus colihominis DSMZ 17241,0.3848034678783224,,,0.3744095563804253,,-0.2953240824698178,-0.28227067419250357,-0.06419068025664634,0.4708461700536833,0.270810603492432,,-0.305379156975402,,,0.2236043335783692,0.3233744403763403,0.5939066344714097,0.13839732611037778,,,0.5887589745101357,0.05158103373286189,,,,-0.5102549153706297,0.37413710729509453,0.4948131563098608,0.09630050583054141,0.4158683762718582,,-0.19780218636365812,,,,,-0.1326619797862455,,0.3697928243481487,0.2584669185288647,,,-0.03323886385642648,0.01667836978023207,0.36275051951744386,,,0.12165644639510063,-9.246442145995344,,-5.081168832169597,,-16.9344850833523,0.028350103922016222,,,0.009593367298056084,0.0521204141475212,-0.01266224909330996,0.17942561946948996,-0.5319623922076391,2.8513211024430998,-0.291561406393077,0.025926580679013402,0.038229035861354746,0.12453195465419534,0.15604648085103093,0.09067676472527691,-0.029551225077610106,,-13.4877100297197,-1.0564386266400592,0.365692869279171,5.97200005759106,,0.303314766268846,0.3523987449987688,-0.15218403110331138,0.4690943106697863,,-7.536903176195336,-16.5175443668097,,-0.14059636186857272,-0.05242836826637863,-0.2863518203094671,0.06339786493884626,-8.539383281318996,0.6620062392983279,3.567926633643939,-14.6101013454373,-0.15165056462046375,5.697056916211591,0.15104945726090865,0.38016870737645075,-0.641207124840521,,-0.1442488866496019,,,0.3394673523558453,0.1252536524276188,0.0969535672662955,0.06260205212594788,-0.10598513145966496,-0.07903904775624297,,0.319091178850647,-0.1676641517626497,1.2071193113571073,-0.05392902289052929,-10.177229753257402,,0.30361790035127734,0.043093864882046355,0.12848584515918476,-1.119890223723343,0.14947233371191088,-0.8242303786320195,,-0.2807075378956655,-0.29796215188412073,,-0.08591116834288375,,-0.013868790693800013,-1.4693529408893122,-1.00845898497499,0.0716397941001819,0.01092771079173022,0.22799808063771648,,,,1.5921337353260487,-0.2804498440472279,0.07633530330213871,-5.045034261403766,-0.07935849556157042,-0.7439623141341597,-8.18998615200196,-5.911216289253549,-0.042441851235776096
Atopobium parvulum CC14Z BEI HM-1035,0.026827602239261103,,,0.04104925405771678,,0.14294521440321298,-0.006286493757901523,-0.03690681995807926,-0.6223493894750806,-0.06541666155550206,,-0.1440602188267967,-13.5541952665653,,2.823783167180224,-0.031800057131830095,0.40487223255110893,-0.13697848942311022,,-0.4216188846272611,0.041027626259338874,-0.5795681912699617,,,,-0.425076091588126,0.12614091320920626,-2.024027356575708,2.812618244291285,0.40954650591166036,,-0.5158327076467855,,,,-0.20023431021578703,-0.19928766962519165,,0.08310149258663965,0.321637351851864,,,0.09691289542185563,0.049249721518089006,-0.04251903967523612,,,0.2682556538908332,-6.380544135828739,,-0.15380237201693828,-8.115308309726009,-0.09372963243061568,0.12687844910754542,,,0.132769204452854,0.18834062401121773,0.014705299230395522,-0.016393263866379997,-0.5044098127260102,3.0730117934977885,-0.06944550073245784,-5.805975672346071,0.061758895530771976,0.2749757235948289,-0.005814291332957412,0.1611621320398548,-0.15959775328706746,,-0.13114694264653945,0.3039943972506048,0.09233740501791161,5.950741621244109,,0.2949375196872583,0.13339496421203959,-0.12490565085352497,0.45963267148493203,,-5.420670851063923,0.0574779898635395,,-0.07917025182970151,-0.06783431010877737,-0.08399465030078415,0.13880247737010276,1.3881430325466964,-0.20101903405098523,0.038890156101946946,,0.040002256069805786,5.540468966977609,0.19584663769894914,0.054394754278412165,-0.599280454152716,,-0.16733517916887497,,,0.18794896522454574,0.03995928575633909,0.11321019193702722,0.21680617866622873,-0.48875358298955146,-0.43395636553137434,,0.2748711676597609,0.6069295565327946,3.7502244306211074,0.09411111504313675,-8.54813850216519,,0.10678605084423043,-1.0374264178322905,0.21489069404037864,-1.417526843638322,-0.16731655998749392,-0.9639300223059395,,-0.4040705602499521,0.21911865764856425,,-0.10420348883605816,,-0.19249381521461192,-0.16149023276643976,,-0.08276178169713308,0.05676260551928743,0.27742968072505036,,,,2.7670911971299605,-0.39716313671768305,,0.07856245689540102,-0.07952606037359672,-0.5708584677327321,-4.413483048223072,-5.528727225384374,-0.009242750488219613
